timestamp,x,y,vx,vy,v,beta,yaw
136.637,-29.499041067418297,196.9115269243741,5.587416462081581,0.0016582158948041314,5.587416708141626,0.00029677684800733173,3.1335625686094444,0.001907579456277864
136.671,-29.68898527048304,196.91298951474135,5.588123310985407,0.0016591545068504032,5.5881235572929295,0.0002969072738311076,3.133627267947186,0.0019052109559426645
136.705,-29.878953260067938,196.91444830260636,5.588814296875711,0.0011468817937921008,5.58881441455164,0.00020521021396870684,3.1336829116476017,0.0013376866747302344
136.739,-30.068944451645446,196.9159111012497,5.589490316971815,0.0009947346836489948,5.589490405485885,0.00017796518407536864,3.133724106412679,0.0011512383403951734
136.773,-30.258958409751884,196.91737198720537,5.59015281264135,0.0007839735605093371,5.590152867614314,0.00014024188276156164,3.133759271392716,0.0009147055305955726
136.807,-30.448994671715706,196.91883228309504,5.590802065921515,0.0007223434419403483,5.590802112585664,0.00012920211257772048,3.1337884842642256,0.0008391857924018122
136.841,-30.639052814453255,196.92028829665566,5.591437897565651,0.0007091527577829317,5.591437942535983,0.00012682833413733068,3.133816580705991,0.0008235350952323934
136.875,-30.829132388055225,196.92173807415946,5.592059800569742,0.0007953909777604891,5.592059857136269,0.0001422357772918658,3.1338458579734385,0.0009187656782243724
136.909,-31.01923294128514,196.92317806089346,5.592667559882576,0.0009346860088039716,5.592667637988232,0.00016712704449059333,3.133879693010732,0.0010764682109720496
136.943,-31.20935401284883,196.92460593030813,5.593261386423122,0.0011070088645907838,5.5932614959717855,0.00019791831163539736,3.1339195788623297,0.0012720228964366036
136.977,-31.399495151494722,196.92601989688512,5.593841906695091,0.0012722597382683776,5.59384205137605,0.00022743934089524816,3.1339661301829858,0.0014607759791179765
137.011,-31.589655921878563,196.9274193560244,5.594409931867668,0.0014144903997701855,5.594410110687515,0.0002528399575388456,3.134018649233904,0.0016235139143085406
137.045,-31.779835900695797,196.92880579051393,5.594966378287445,0.0011856018894752167,5.594966503904985,0.0002119050931798661,3.1340742543369817,0.001376130029864079
137.079,-31.970034361581153,196.93022518212277,5.595511457365019,-0.000545106902123811,5.595511483916795,-9.741860141880267e-05,3.134083628733973,-0.0005544640747489941
137.113,-32.16025096195802,196.9316655474513,5.596042525004702,-8.740209933374026e-05,5.596042525687249,-1.5618555244370645e-05,3.134071860220142,-0.00010551707066034922
137.147,-32.35048537591536,196.93310748851792,5.596560113095447,-0.000565807195945126,5.596560141696746,-0.00010109910062316273,3.134059804514838,-0.000622293567870931
137.181,-32.54073709768252,196.93455974613062,5.597065293967091,-0.0004541642218203567,5.597065312393278,-8.114327723014283e-05,3.1340402775201928,-0.0005089078804968906
137.215,-32.73100575109358,196.9360163199855,5.597558140666937,-0.0006173023176764969,5.597558174705186,-0.00011028064374878293,3.1340199254608128,-0.000687045891792071
137.249,-32.921290932370106,196.93747812354715,5.598040118713132,-0.00048904025206093,5.598040140074212,-8.73591900819196e-05,3.1339986098064143,-0.0005516808671616757
137.283,-33.11159233879872,196.93893966277534,5.59851263911037,-0.0004023581012711458,5.598512653568857,-7.186874916876854e-05,3.133981799643236,-0.00045150958051054914
137.317,-33.30190967441083,196.94040029490742,5.598976863508362,-0.00025589071716643403,5.598976869355864,-4.570312098555893e-05,3.133969408888541,-0.00028331457972885005
137.351,-33.49224267885593,196.94185840391418,5.599433150553508,-0.0001797460592749022,5.5994331534385005,-3.2100759912705435e-05,3.1339621322840214,-0.0001702086665942773
137.385,-33.6825910268289,196.9433179036213,5.599879983491917,-0.00019558058888325295,5.599879986907326,-3.492585365762977e-05,3.1339548836481343,-0.00018685667441713225
137.419,-33.87295439379339,196.94477857900708,5.600317138135518,-0.00019500300554032833,5.600317141530519,-3.481999334174141e-05,3.133947983944913,-0.0001865737473352311
137.453,-34.06333243929833,196.94624155833503,5.600744365140269,-0.00022994562564755818,5.600744369860623,-4.105626154794144e-05,3.1339401414823387,-0.00025561322362470775
137.487,-34.25372480212734,196.94770903311732,5.601160412613376,-0.0004638599800053465,5.601160431820653,-8.28149784641655e-05,3.1339291590435217,-0.000507504378987857
137.521,-34.44413091479854,196.94919308588376,5.601560638478863,-0.0008345717390400458,5.601560700649928,-0.0001489891454770486,3.1339032402568745,-0.0009298745790700074
137.555,-34.634550285866105,196.9506898326898,5.601946366019552,-0.0009267639593795812,5.601946442679643,-0.0001654360628202864,3.133869682625827,-0.001048634939802948
137.589,-34.824982486642995,196.9521960455819,5.6023203895997,-0.0009460690837254144,5.6023204694814845,-0.00016887093363824422,3.1338331009531344,-0.0010322243579097394
137.623,-35.01542720395758,196.95370729070905,5.602685516452147,-0.0008342356378945236,5.602685578560675,-0.00014889924292190525,3.1337987070025566,-0.0009515016659022964
137.657,-35.20587967132366,196.95521088763851,5.602727215559898,0.00021239301935678336,5.602727219585686,3.790886314528811e-05,3.1337798471326486,0.0001964055423238573
137.691,-35.39633241973271,196.95666908113802,5.6027344324358195,0.0014555794992146972,5.602734621514176,0.0002597980475461784,3.1338115137086144,0.0016419417640526862
137.725,-35.5867864696143,196.95805218087847,5.602761994578269,0.0047336660771987215,5.60276399426972,0.0008448806062877143,3.1339161196944536,0.005303824477707365
137.759,-35.77724256223001,196.9592411524727,5.602764433870525,0.010309896711899694,5.602773919712869,0.0018401425219139779,3.1342020956424848,0.01161292185635847
137.793,-35.96770000972596,196.96015703940196,5.602731914876816,0.016466722084534185,5.602756113103215,0.0029390438310494056,3.1347138247570747,0.018614375770522638
137.827,-36.15816344723711,196.96086542803883,5.603095219748998,0.011148261340607174,5.603106310369721,0.0019896586069574063,3.135329052671286,0.012978027039464319
137.861,-36.34863867670235,196.96179194173897,5.60346673807806,0.005238075495838234,5.603469186332881,0.0009347916593319655,3.135599765479655,0.006070561887912667
137.895,-36.53912561371261,196.96277253601303,5.603817665619415,0.0019025525271124308,5.603817988587276,0.00033951005681081084,3.135763122656251,0.0023049307605909845
137.929,-36.72962370942829,196.9638915616513,5.604169241554131,-0.0013566083875122398,5.604169405752089,-0.00024207126918201777,3.1357517449253822,-0.0014736686248341174
137.963,-36.92013330714588,196.96504261051453,5.604501754422559,-0.0014896174423158473,5.604501952384856,-0.0002657894443628021,3.135712417735689,-0.0016787226163684883
137.997,-37.110653533235045,196.96623745101124,5.604811171289839,-0.0015869021528278678,5.604811395941332,-0.00028313212736810837,3.1356355854701117,-0.0018281962951864719
138.031,-37.3011842011296,196.96741158199038,5.605111388222649,-0.0009856219333071554,5.6051114748802116,-0.00017584341414148352,3.1355956966246645,-0.0010749707563094265
138.065,-37.49172503732352,196.96859225600414,5.605413441611261,-0.0007552982248177714,5.605413492497374,-0.00013474442663583133,3.135556703350902,-0.0008699499740638014
138.099,-37.68227638027591,196.96975666299812,5.605723404002375,-0.00014260603995432252,5.605723405816279,-2.543936431500377e-05,3.1355425122303195,-0.00017096960762713007
138.133,-37.87283844173441,196.97091089443632,5.60603855650265,1.2922391112718678e-05,5.606038556517544,2.3050842377290883e-06,3.135541348239701,2.9459231395459157e-05
138.167,-38.06341072511456,196.97209298723007,5.606329387158584,-0.0020765060380966384,5.606329771712976,-0.00037038600477118047,3.135509703782991,-0.002283667399861777
138.201,-38.253991776774306,196.97335713415853,5.606584885376481,-0.0032783437554361186,5.606585843850943,-0.0005847308921254112,3.1354008403067435,-0.0036995357769712112
138.235,-38.44458062751787,196.97467332185764,5.606808538575032,-0.004100218977277419,5.606810037805236,-0.000731292716373382,3.1352598828180875,-0.004634372602359254
138.269,-38.63517629474723,196.976041142632,5.607007771871396,-0.004341851722854185,5.607009452952851,-0.0007743614832839628,3.135093968019687,-0.004931482433314367
138.303,-38.82577824291018,196.97743562344985,5.6071919632469855,-0.003861350866168305,5.607193292792045,-0.000688642422283841,3.1349337448163306,-0.004401788470813286
