0.00787,-1.999983
0.035641,-1.999983
0.070376,-1.999984
0.11205,-1.999984
0.160758,-1.999984
0.216359,-1.999985
0.279968,-1.999986
0.347436,-1.999986
0.4225,-1.999987
0.503536,-1.999988
0.589973,-1.999988
0.681608,-1.999989
0.778279,-1.99999
0.87983,-1.999991
0.986108,-1.999992
1.096965,-1.999993
1.212259,-1.999995
1.33185,-1.999996
1.455605,-1.999997
1.583382,-1.999999
1.715018,-2
1.850345,-2.000002
1.989031,-2.000003
2.13086,-2.000005
2.275566,-2.000007
2.422981,-2.000009
2.572987,-2.000012
2.725468,-2.000014
2.880347,-2.000017
3.037549,-2.000019
3.197002,-2.000022
3.358638,-2.000032
3.522375,-2.000151
3.687934,-2.000576
3.855308,-2.00161
4.024488,-2.003354
4.195436,-2.005752
4.368167,-2.008587
4.556514,-2.01182
4.711611,-2.01441
4.896222,-2.017158
5.074572,-2.019478
5.253432,-2.021546
5.432749,-2.023722
5.612728,-2.025794
5.793428,-2.027762
5.978514,-2.029673
6.160796,-2.031516
6.343333,-2.033586
6.522697,-2.035613
6.706217,-2.037731
6.893877,-2.039909
7.074584,-2.042016
7.259347,-2.044169
7.448179,-2.046365
7.629951,-2.048471
7.815769,-2.050619
8.001915,-2.052768
8.188373,-2.054922
8.375085,-2.057078
8.562028,-2.059237
8.749193,-2.061398
8.936574,-2.063562
9.124165,-2.065728
9.311959,-2.067896
9.49995,-2.070067
9.68813,-2.07224
9.876496,-2.074414
10.06504,-2.076591
10.253757,-2.07877
10.442642,-2.08095
10.631689,-2.083132
10.820894,-2.085317
11.010236,-2.087502
11.199663,-2.089689
11.389151,-2.091876
11.58244,-2.094107
11.768141,-2.09625
11.957573,-2.098437
12.146945,-2.100623
12.336258,-2.102808
12.525514,-2.104992
12.714716,-2.107176
12.903864,-2.10936
13.09296,-2.111542
13.282006,-2.113724
13.471004,-2.115906
13.659955,-2.118087
13.848861,-2.120268
14.037722,-2.122448
14.226541,-2.124627
14.415318,-2.126806
14.604055,-2.128985
14.792754,-2.131163
14.981415,-2.133341
15.173811,-2.135562
15.358628,-2.137695
15.545977,-2.139858
15.728049,-2.14196
15.904661,-2.144004
16.075985,-2.146002
16.242188,-2.147971
16.403429,-2.149928
16.561053,-2.151896
16.719198,-2.153925
16.878189,-2.156013
17.037999,-2.15815
17.19859,-2.160324
17.359888,-2.162523
17.521853,-2.164739
17.684413,-2.166967
17.847546,-2.169205
18.011234,-2.17145
18.178748,-2.173747
18.343503,-2.176006
18.508763,-2.17827
18.67451,-2.180541
18.84073,-2.182819
19.004066,-2.185056
19.171123,-2.187345
19.338542,-2.189639
19.506314,-2.191938
19.674427,-2.194241
19.846242,-2.196595
20.015012,-2.198908
20.184091,-2.201225
20.353471,-2.203545
20.526538,-2.205917
20.689692,-2.208152
20.859912,-2.210485
21.030396,-2.212821
21.201137,-2.21516
21.372126,-2.217503
21.543356,-2.219849
21.714819,-2.222199
21.886508,-2.224551
22.068736,-2.227049
22.230535,-2.229266
22.402558,-2.231623
22.570633,-2.233926
22.733686,-2.23616
22.891873,-2.238326
23.045346,-2.240424
